# lats1 lons1 lats2 lon2 drift_m
73.42 128.72 73.42 128.72 149.43
73.42 128.81 73.42 128.82 149.43
73.42 128.91 73.42 128.91 149.43
73.41 129.00 73.41 129.00 149.43
73.41 129.37 73.40 129.41 1799.26
73.40 129.47 73.39 129.50 1690.49
73.40 129.56 73.39 129.59 1690.48
73.40 129.65 73.39 129.69 1799.23
73.40 129.75 73.39 129.79 1799.22
73.40 129.84 73.38 129.87 1690.45
73.39 129.93 73.38 129.97 1703.60
73.39 130.03 73.38 130.07 1703.59
73.39 130.12 73.38 130.15 1588.29
73.39 130.21 73.38 130.25 1588.28
73.38 130.31 73.37 130.34 1588.27
73.38 130.40 73.37 130.43 1479.10
73.38 130.49 73.37 130.52 1479.09
73.38 130.59 73.37 130.62 1479.08
73.37 130.68 73.36 130.71 1479.07
73.37 130.77 73.36 130.80 1479.06
73.37 130.87 73.36 130.89 1479.05
73.37 130.96 73.36 130.99 1479.04
73.36 131.05 73.35 131.08 1479.03
73.36 131.14 73.35 131.17 1479.01
73.36 131.24 73.35 131.27 1479.00
73.35 131.33 73.35 131.36 1377.41
73.35 131.42 73.34 131.45 1377.40
73.35 131.52 73.34 131.54 1377.39
73.34 131.89 73.33 131.91 1166.81
73.43 125.81 73.30 126.24 20072.67
73.43 125.90 73.30 126.34 20072.64
73.42 126.37 73.42 126.38 211.32
73.42 126.47 73.42 126.47 211.32
73.42 126.56 73.42 126.56 211.32
73.42 126.65 73.42 126.66 211.32
73.42 126.75 73.42 126.75 149.43
73.42 126.84 73.42 126.85 149.43
73.42 126.93 73.42 126.94 149.43
73.42 127.03 73.42 127.03 149.43
73.42 127.12 73.42 127.13 149.43
73.42 127.22 73.42 127.22 149.43
73.41 127.31 73.41 127.31 149.43
73.41 127.40 73.41 127.41 149.43
73.41 127.50 73.41 127.50 149.42
73.41 127.59 73.41 127.59 149.42
73.41 127.68 73.41 127.69 149.42
73.41 127.78 73.41 127.78 149.42
73.41 127.87 73.41 127.88 149.42
73.41 127.96 73.41 127.97 149.42
73.40 128.06 73.40 128.06 149.42
73.40 128.15 73.40 128.16 149.42
73.40 128.25 73.40 128.25 149.42
73.40 128.34 73.40 128.34 149.42
73.40 128.43 73.40 128.44 149.42
73.40 128.53 73.40 128.53 149.42
73.39 128.81 73.39 128.81 149.42
73.39 128.90 73.39 128.90 149.42
73.39 128.99 73.39 129.00 149.42
73.39 129.09 73.38 129.09 211.30
73.38 129.37 73.37 129.41 1799.14
73.38 129.46 73.37 129.50 1799.13
73.38 129.55 73.36 129.59 1690.37
73.37 129.65 73.36 129.68 1799.11
73.37 129.74 73.36 129.77 1690.35
73.37 129.83 73.36 129.87 1703.50
73.37 129.93 73.36 129.96 1690.33
73.36 130.02 73.35 130.06 1703.48
73.36 130.11 73.35 130.15 1588.19
73.36 130.20 73.35 130.24 1588.18
73.35 130.48 73.34 130.52 1588.14
73.35 130.58 73.34 130.61 1588.13
73.35 130.67 73.34 130.70 1478.97
73.34 130.76 73.33 130.79 1478.96
73.34 130.86 73.33 130.88 1478.95
73.34 130.95 73.33 130.98 1478.94
73.34 131.04 73.33 131.07 1478.92
73.33 131.13 73.32 131.16 1478.91
73.33 131.23 73.32 131.26 1478.90
73.33 131.32 73.32 131.35 1377.32
73.32 131.41 73.32 131.44 1377.31
73.32 131.50 73.31 131.53 1377.29
73.31 131.88 73.30 131.90 1166.73
73.40 125.90 73.27 126.34 19965.94
73.40 126.09 73.51 126.49 17541.23
73.40 126.37 73.40 126.37 211.31
73.40 126.46 73.40 126.47 211.31
73.39 126.56 73.40 126.56 211.31
73.39 126.65 73.39 126.66 149.42
73.39 126.74 73.39 126.75 149.42
73.39 126.84 73.39 126.84 149.42
73.39 126.93 73.39 126.94 149.42
73.39 127.02 73.39 127.03 149.42
73.39 127.12 73.39 127.12 149.42
73.39 127.21 73.39 127.22 149.42
73.39 127.31 73.39 127.31 149.42
73.39 127.40 73.39 127.40 149.42
73.39 127.49 73.39 127.50 149.41
73.38 127.59 73.38 127.59 149.41
73.38 127.68 73.38 127.68 149.41
73.38 127.77 73.38 127.78 149.41
73.38 127.87 73.38 127.87 149.41
73.38 127.96 73.38 127.96 149.41
73.38 128.05 73.38 128.06 149.41
73.38 128.15 73.38 128.15 149.41
73.37 128.24 73.37 128.24 149.41
73.37 128.33 73.37 128.34 149.41
73.37 128.43 73.37 128.43 149.41
73.37 128.52 73.37 128.52 149.41
73.36 128.80 73.36 128.80 149.41
73.36 128.89 73.36 128.90 149.41
73.36 128.99 73.36 128.99 149.41
73.36 129.08 73.36 129.08 149.40
73.35 129.36 73.34 129.40 1799.02
73.35 129.45 73.34 129.49 1799.01
73.35 129.55 73.34 129.58 1799.00
73.35 129.64 73.34 129.68 1798.99
73.34 129.82 73.33 129.86 1703.38
73.34 129.92 73.33 129.95 1588.10
73.34 130.01 73.33 130.04 1588.09
73.34 130.10 73.33 130.14 1588.08
73.32 130.57 73.31 130.60 1588.03
73.32 130.66 73.31 130.69 1588.02
73.32 130.75 73.31 130.79 1588.00
73.32 130.85 73.31 130.88 1478.85
73.31 130.94 73.30 130.97 1478.83
73.31 131.03 73.30 131.07 1493.84
73.31 131.12 73.30 131.16 1493.83
73.30 131.22 73.29 131.25 1493.82
73.30 131.31 73.29 131.34 1493.81
73.30 131.49 73.29 131.52 1377.20
73.29 131.59 73.28 131.61 1267.51
73.29 131.77 73.28 131.80 1284.97
73.28 131.86 73.28 131.89 1166.65
73.28 131.96 73.27 131.98 1166.64
73.37 125.71 73.26 126.08 17329.02
73.37 125.81 73.28 126.22 17008.30
73.37 126.09 73.49 126.48 18304.64
73.37 126.37 73.37 126.37 211.30
73.37 126.46 73.37 126.47 211.30
73.37 126.55 73.37 126.56 211.30
73.37 126.65 73.37 126.65 149.41
73.37 126.74 73.37 126.75 149.41
73.37 126.83 73.37 126.84 149.41
73.36 126.93 73.36 126.93 149.41
73.36 127.02 73.36 127.03 149.41
73.36 127.11 73.36 127.12 149.41
73.36 127.21 73.36 127.21 149.41
73.36 127.30 73.36 127.31 149.41
73.36 127.39 73.36 127.40 149.40
73.36 127.49 73.36 127.49 149.40
73.36 127.58 73.36 127.59 149.40
73.36 127.68 73.36 127.68 149.40
73.35 127.77 73.35 127.77 149.40
73.35 127.86 73.35 127.87 149.40
73.35 127.95 73.35 127.96 149.40
73.35 128.05 73.35 128.05 149.40
73.35 128.14 73.35 128.15 149.40
73.35 128.23 73.35 128.24 149.40
73.35 128.33 73.35 128.33 149.40
73.34 128.42 73.34 128.43 149.40
73.34 128.51 73.34 128.52 149.40
73.34 128.61 73.34 128.61 149.40
73.34 128.70 73.34 128.71 149.40
73.34 128.79 73.34 128.80 149.40
73.33 129.07 73.33 129.08 149.39
73.33 129.17 73.33 129.17 149.39
73.33 129.26 73.33 129.26 149.39
73.33 129.35 73.33 129.36 211.27
73.32 129.54 73.31 129.58 1798.87
73.32 129.63 73.31 129.67 1798.86
73.32 129.82 73.31 129.86 1703.26
73.31 129.91 73.30 129.95 1703.25
73.31 130.00 73.30 130.04 1493.85
73.31 130.10 73.30 130.13 1493.84
73.30 130.37 73.29 130.41 1493.81
73.30 130.56 73.29 130.59 1587.92
73.29 130.65 73.28 130.69 1587.91
73.29 130.74 73.28 130.78 1493.77
73.29 130.84 73.28 130.87 1493.76
73.29 130.93 73.28 130.96 1493.75
73.28 131.02 73.27 131.06 1493.74
73.28 131.11 73.27 131.15 1493.73
73.28 131.21 73.27 131.24 1587.84
73.27 131.30 73.27 131.33 1493.71
73.27 131.39 73.26 131.42 1377.12
73.27 131.48 73.26 131.51 1377.11
73.27 131.58 73.26 131.61 1377.10
73.26 131.67 73.25 131.70 1284.90
73.26 131.76 73.25 131.79 1284.89
73.26 131.85 73.25 131.88 1284.88
73.25 131.95 73.25 131.97 1284.86
73.35 125.71 73.23 126.07 17554.19
73.34 126.37 73.34 126.37 211.28
73.34 126.46 73.34 126.46 149.40
73.34 126.55 73.34 126.56 149.40
73.34 126.64 73.34 126.65 149.40
73.34 126.74 73.34 126.74 149.40
73.34 126.83 73.34 126.84 149.40
73.34 126.92 73.34 126.93 149.40
73.34 127.02 73.34 127.02 149.40
73.34 127.11 73.34 127.12 149.40
73.34 127.20 73.34 127.21 149.40
73.33 127.30 73.33 127.30 149.40
73.33 127.39 73.33 127.40 149.39
73.33 127.48 73.33 127.49 149.39
73.33 127.58 73.33 127.58 149.39
73.33 127.67 73.33 127.68 149.39
73.33 127.76 73.33 127.77 149.39
73.33 127.86 73.33 127.86 149.39
73.33 127.95 73.33 127.95 149.39
73.32 128.04 73.32 128.05 149.39
73.32 128.14 73.32 128.14 149.39
73.32 128.23 73.32 128.23 149.39
73.32 128.32 73.32 128.33 149.39
73.32 128.42 73.32 128.42 149.39
73.32 128.51 73.32 128.51 149.39
73.31 128.60 73.31 128.61 149.39
73.31 128.69 73.31 128.70 149.39
73.31 128.79 73.31 128.79 149.39
73.31 128.88 73.31 128.89 149.39
73.31 128.97 73.31 128.98 149.38
73.31 129.07 73.31 129.07 149.38
73.30 129.16 73.30 129.16 149.38
73.30 129.25 73.30 129.26 149.38
73.30 129.35 73.30 129.35 149.38
73.30 129.44 73.30 129.44 149.38
73.29 129.62 73.28 129.66 1703.17
73.29 129.72 73.28 129.76 1703.16
73.29 129.81 73.28 129.85 1703.15
73.29 129.90 73.28 129.94 1703.14
73.28 129.99 73.28 130.03 1493.74
73.28 130.09 73.27 130.12 1493.74
73.28 130.18 73.27 130.21 1493.73
73.28 130.27 73.27 130.31 1493.72
73.28 130.36 73.27 130.40 1493.71
73.27 130.55 73.26 130.58 1493.69
73.27 130.64 73.26 130.68 1493.68
73.26 130.73 73.26 130.77 1493.67
73.26 130.83 73.25 130.86 1493.66
73.26 130.92 73.25 130.95 1493.65
73.26 131.01 73.25 131.05 1493.64
73.25 131.10 73.24 131.14 1493.63
73.25 131.20 73.24 131.23 1587.73
73.25 131.29 73.24 131.32 1493.60
73.24 131.38 73.24 131.41 1493.59
73.24 131.47 73.23 131.51 1493.58
73.24 131.57 73.23 131.59 1377.00
73.24 131.66 73.23 131.69 1284.81
73.23 131.75 73.22 131.78 1284.80
73.23 131.84 73.22 131.87 1284.79
73.23 131.93 73.22 131.96 1284.78
73.32 125.62 73.20 126.02 18382.52
73.32 125.90 73.21 126.31 17999.98
73.32 126.36 73.32 126.37 211.27
73.32 126.46 73.32 126.46 211.27
73.31 126.55 73.31 126.55 149.39
73.31 126.64 73.31 126.65 149.39
73.31 126.74 73.31 126.74 149.39
73.31 126.83 73.31 126.83 149.39
73.31 126.92 73.31 126.93 149.39
73.31 127.01 73.31 127.02 149.39
73.31 127.11 73.31 127.11 149.39
73.31 127.20 73.31 127.21 149.39
73.31 127.29 73.31 127.30 149.38
73.31 127.39 73.31 127.39 149.38
73.31 127.48 73.31 127.48 149.38
73.30 127.57 73.30 127.58 149.38
73.30 127.67 73.30 127.67 149.38
73.30 127.76 73.30 127.76 149.38
73.30 127.85 73.30 127.86 149.38
73.30 127.95 73.30 127.95 149.38
73.30 128.04 73.30 128.04 149.38
73.30 128.13 73.30 128.14 149.38
73.29 128.22 73.29 128.23 149.38
73.29 128.32 73.29 128.32 149.38
73.29 128.41 73.29 128.41 149.38
73.29 128.50 73.29 128.51 149.38
73.29 128.60 73.29 128.60 149.38
73.29 128.69 73.29 128.69 149.38
73.28 128.78 73.28 128.79 149.38
73.28 128.87 73.28 128.88 149.38
73.28 128.97 73.28 128.97 149.37
73.28 129.06 73.28 129.06 149.37
73.28 129.15 73.28 129.16 149.37
73.28 129.25 73.28 129.25 149.37
73.27 129.34 73.27 129.34 149.37
73.27 129.43 73.27 129.44 149.37
73.27 129.52 73.27 129.53 149.37
73.27 129.62 73.26 129.66 1703.05
73.26 129.71 73.25 129.75 1703.04
73.26 129.80 73.25 129.84 1703.03
73.26 129.89 73.25 129.93 1615.63
73.26 129.99 73.25 130.03 1615.62
73.26 130.08 73.25 130.11 1493.63
73.25 130.17 73.24 130.21 1493.62
73.25 130.26 73.24 130.30 1493.62
73.25 130.36 73.24 130.40 1615.58
73.25 130.45 73.24 130.49 1615.57
73.24 130.54 73.23 130.58 1493.59
73.24 130.63 73.23 130.67 1493.58
73.24 130.73 73.23 130.76 1493.57
73.24 130.82 73.23 130.85 1493.56
73.23 130.91 73.22 130.94 1493.54
73.23 131.00 73.22 131.04 1587.65
73.23 131.09 73.22 131.13 1587.63
73.22 131.19 73.22 131.22 1493.51
73.22 131.28 73.21 131.31 1493.50
73.22 131.37 73.21 131.40 1493.49
73.21 131.55 73.20 131.58 1376.91
73.21 131.65 73.20 131.68 1284.72
73.21 131.74 73.20 131.77 1284.71
73.20 131.83 73.20 131.86 1284.70
73.20 131.92 73.19 131.95 1284.69
73.20 132.01 73.19 132.04 1284.68
73.29 125.90 73.21 126.31 16363.24
73.29 126.36 73.29 126.37 211.25
73.29 126.45 73.29 126.46 211.25
73.29 126.55 73.29 126.55 149.38
73.29 126.64 73.29 126.64 149.38
73.29 126.73 73.29 126.74 149.38
73.29 126.83 73.29 126.83 149.38
73.28 126.92 73.28 126.92 149.38
73.28 127.01 73.28 127.02 149.38
73.28 127.10 73.28 127.11 149.38
73.28 127.20 73.28 127.20 149.38
73.28 127.29 73.28 127.30 149.37
73.28 127.38 73.28 127.39 149.37
73.28 127.48 73.28 127.48 149.37
73.28 127.57 73.28 127.57 149.37
73.28 127.66 73.28 127.67 149.37
73.27 127.75 73.27 127.76 149.37
73.27 127.85 73.27 127.85 149.37
73.27 127.94 73.27 127.95 149.37
73.27 128.03 73.27 128.04 149.37
73.27 128.13 73.27 128.13 149.37
73.27 128.22 73.27 128.22 149.37
73.27 128.31 73.27 128.32 149.37
73.26 128.40 73.26 128.41 149.37
73.26 128.50 73.26 128.50 149.37
73.26 128.59 73.26 128.59 149.37
73.26 128.68 73.26 128.69 149.37
73.26 128.78 73.26 128.78 149.37
73.26 128.87 73.26 128.87 149.37
73.25 128.96 73.25 128.97 149.36
73.25 129.05 73.25 129.06 149.36
73.25 129.15 73.25 129.15 149.36
73.25 129.24 73.25 129.24 149.36
73.25 129.33 73.25 129.34 149.36
73.24 129.42 73.24 129.43 149.36
73.24 129.52 73.24 129.52 149.36
73.24 129.61 73.24 129.61 149.36
73.24 129.70 73.24 129.71 211.22
73.23 129.89 73.22 129.92 1615.52
73.23 129.98 73.22 130.02 1615.51
73.23 130.07 73.22 130.11 1615.50
73.23 130.16 73.22 130.20 1615.49
73.22 130.26 73.22 130.29 1615.48
73.22 130.35 73.21 130.39 1615.47
73.22 130.44 73.21 130.48 1615.46
73.22 130.53 73.21 130.57 1615.45
73.21 130.90 73.20 130.93 1587.55
73.20 130.99 73.19 131.03 1587.54
73.20 131.08 73.19 131.12 1587.53
73.20 131.18 73.19 131.21 1702.75
73.19 131.27 73.18 131.31 1702.73
73.18 131.73 73.17 131.76 1376.79
73.18 131.82 73.17 131.85 1284.61
73.17 131.91 73.17 131.94 1284.60
73.17 132.00 73.16 132.03 1284.59
73.27 125.71 73.16 126.10 16831.51
73.27 125.80 73.18 126.20 16219.63
73.26 126.27 73.26 126.27 149.37
73.26 126.36 73.26 126.36 211.24
73.26 126.45 73.26 126.46 211.24
73.26 126.54 73.26 126.55 149.37
73.26 126.64 73.26 126.64 149.37
73.26 126.73 73.26 126.73 149.37
73.26 126.82 73.26 126.83 149.37
73.26 126.92 73.26 126.92 149.37
73.26 127.01 73.26 127.01 149.37
73.26 127.10 73.26 127.11 149.37
73.25 127.19 73.25 127.20 149.36
73.25 127.29 73.25 127.29 149.36
73.25 127.38 73.25 127.38 149.36
73.25 127.47 73.25 127.48 149.36
73.25 127.56 73.25 127.57 149.36
73.25 127.66 73.25 127.66 149.36
73.25 127.75 73.25 127.76 149.36
73.25 127.84 73.25 127.85 149.36
73.25 127.94 73.25 127.94 149.36
73.24 128.03 73.24 128.03 149.36
73.24 128.12 73.24 128.13 149.36
73.24 128.21 73.24 128.22 149.36
73.24 128.31 73.24 128.31 149.36
73.24 128.40 73.24 128.40 149.36
73.24 128.49 73.24 128.50 149.36
73.23 128.58 73.23 128.59 149.36
73.23 128.68 73.23 128.68 149.36
73.23 128.77 73.23 128.77 149.36
73.23 128.86 73.23 128.87 149.35
73.23 128.95 73.23 128.96 149.35
73.23 129.05 73.23 129.05 149.35
73.22 129.14 73.22 129.14 149.35
73.22 129.23 73.22 129.24 149.35
73.22 129.32 73.22 129.33 149.35
73.22 129.42 73.22 129.42 149.35
73.22 129.51 73.22 129.51 149.35
73.21 129.60 73.21 129.61 149.35
73.21 129.69 73.21 129.70 211.21
73.21 129.88 73.20 129.92 1615.41
73.20 129.97 73.20 130.01 1615.40
73.20 130.06 73.19 130.10 1615.39
73.20 130.15 73.19 130.19 1615.38
73.20 130.25 73.19 130.29 1615.37
73.19 130.43 73.18 130.47 1615.35
73.19 130.52 73.18 130.56 1615.34
73.19 130.62 73.18 130.65 1615.33
73.17 131.17 73.16 131.20 1587.40
73.17 131.26 73.16 131.29 1587.39
73.17 131.35 73.15 131.39 1702.60
73.24 125.61 73.16 126.04 16290.12
73.24 125.71 73.13 126.14 18241.28
73.24 126.26 73.24 126.27 211.22
73.24 126.36 73.24 126.36 211.22
73.23 126.45 73.24 126.45 211.22
73.23 126.54 73.23 126.55 149.36
73.23 126.63 73.23 126.64 149.36
73.23 126.73 73.23 126.73 149.36
73.23 126.82 73.23 126.82 149.36
73.23 126.91 73.23 126.92 149.36
73.23 127.01 73.23 127.01 149.36
73.23 127.10 73.23 127.10 149.35
73.23 127.19 73.23 127.19 149.35
73.23 127.28 73.23 127.29 149.35
73.23 127.38 73.23 127.38 149.35
73.22 127.47 73.22 127.47 149.35
73.22 127.56 73.22 127.57 149.35
73.22 127.65 73.22 127.66 149.35
73.22 127.75 73.22 127.75 149.35
73.22 127.84 73.22 127.84 149.35
73.22 127.93 73.22 127.94 149.35
73.22 128.02 73.22 128.03 149.35
73.22 128.12 73.22 128.12 149.35
73.21 128.21 73.21 128.21 149.35
73.21 128.30 73.21 128.31 149.35
73.21 128.39 73.21 128.40 149.35
73.21 128.49 73.21 128.49 149.35
73.21 128.58 73.21 128.58 149.35
73.21 128.67 73.21 128.68 149.35
73.20 128.76 73.20 128.77 149.35
73.20 128.86 73.20 128.86 149.34
73.20 128.95 73.20 128.95 149.34
73.20 129.04 73.20 129.04 149.34
73.20 129.13 73.20 129.14 149.34
73.20 129.22 73.20 129.23 149.34
73.19 129.32 73.19 129.32 149.34
73.19 129.41 73.19 129.41 149.34
73.19 129.50 73.19 129.51 149.34
73.19 129.59 73.19 129.60 149.34
73.18 129.69 73.18 129.69 211.20
73.18 129.78 73.18 129.78 211.19
73.18 129.96 73.17 130.00 1615.29
73.18 130.05 73.17 130.09 1537.48
73.17 130.15 73.17 130.19 1537.47
73.17 130.24 73.16 130.28 1537.46
73.17 130.33 73.16 130.36 1493.30
73.17 130.42 73.16 130.46 1615.24
73.16 130.51 73.15 130.55 1615.23
73.14 131.16 73.13 131.19 1587.30
73.14 131.25 73.13 131.28 1587.28
73.14 131.34 73.13 131.37 1478.17
73.13 131.61 73.12 131.64 1478.14
73.21 125.52 73.11 125.95 18450.31
73.21 126.26 73.21 126.27 211.21
73.21 126.35 73.21 126.36 211.21
73.21 126.45 73.21 126.45 211.21
73.21 126.54 73.21 126.54 149.35
73.21 126.63 73.21 126.64 149.35
73.21 126.72 73.21 126.73 149.35
73.21 126.82 73.21 126.82 149.35
73.20 126.91 73.20 126.91 149.35
73.20 127.00 73.20 127.01 149.34
73.20 127.09 73.20 127.10 149.34
73.20 127.19 73.20 127.19 149.34
73.20 127.28 73.20 127.28 149.34
73.20 127.37 73.20 127.38 149.34
73.20 127.46 73.20 127.47 149.34
73.20 127.56 73.20 127.56 149.34
73.20 127.65 73.20 127.65 149.34
73.19 127.74 73.19 127.75 149.34
73.19 127.83 73.19 127.84 149.34
73.19 127.93 73.19 127.93 149.34
73.19 128.02 73.19 128.02 149.34
73.19 128.11 73.19 128.12 149.34
73.19 128.20 73.19 128.21 149.34
73.19 128.30 73.19 128.30 149.34
73.18 128.39 73.18 128.39 149.34
73.18 128.48 73.18 128.48 149.34
73.18 128.57 73.18 128.58 149.34
73.18 128.66 73.18 128.67 149.34
73.18 128.76 73.18 128.76 149.34
73.18 128.85 73.18 128.85 149.33
73.17 128.94 73.17 128.95 149.33
73.17 129.03 73.17 129.04 149.33
73.17 129.13 73.17 129.13 149.33
73.17 129.22 73.17 129.22 149.33
73.17 129.31 73.17 129.31 149.33
73.16 129.40 73.16 129.41 149.33
73.16 129.49 73.16 129.50 149.33
73.16 129.59 73.16 129.59 149.33
73.16 129.68 73.16 129.68 149.33
73.16 129.77 73.16 129.77 149.33
73.15 129.86 73.15 129.87 149.33
73.15 129.95 73.14 129.99 1537.38
73.15 130.05 73.14 130.09 1537.37
73.15 130.14 73.14 130.18 1537.36
73.14 130.23 73.14 130.27 1537.35
73.14 130.32 73.13 130.36 1493.20
73.14 130.41 73.13 130.45 1615.13
73.14 130.51 73.13 130.54 1615.12
73.13 130.60 73.13 130.64 1615.11
73.13 130.78 73.12 130.82 1702.44
73.12 131.15 73.11 131.18 1587.19
73.11 131.24 73.10 131.27 1587.17
73.11 131.42 73.10 131.45 1478.06
73.19 125.52 73.07 125.93 19005.88
73.18 125.89 73.08 126.30 17783.18
73.18 126.26 73.18 126.26 211.19
73.18 126.35 73.18 126.36 211.19
73.18 126.44 73.18 126.45 149.34
73.18 126.54 73.18 126.54 149.34
73.18 126.63 73.18 126.63 149.34
73.18 126.72 73.18 126.73 149.34
73.18 126.81 73.18 126.82 149.34
73.18 126.91 73.18 126.91 149.34
73.18 127.00 73.18 127.00 149.33
73.18 127.09 73.18 127.10 149.33
73.17 127.18 73.17 127.19 149.33
73.17 127.28 73.17 127.28 149.33
73.17 127.37 73.17 127.37 149.33
73.17 127.46 73.17 127.46 149.33
73.17 127.55 73.17 127.56 149.33
73.17 127.64 73.17 127.65 149.33
73.17 127.74 73.17 127.74 149.33
73.17 127.83 73.17 127.83 149.33
73.17 127.92 73.17 127.93 149.33
73.16 128.01 73.16 128.02 149.33
73.16 128.11 73.16 128.11 149.33
73.16 128.20 73.16 128.20 149.33
73.16 128.29 73.16 128.30 149.33
73.16 128.38 73.16 128.39 149.33
73.16 128.47 73.16 128.48 149.33
73.15 128.57 73.15 128.57 149.33
73.15 128.66 73.15 128.66 149.33
73.15 128.75 73.15 128.76 149.32
73.15 128.84 73.15 128.85 149.32
73.15 128.94 73.15 128.94 149.32
73.15 129.03 73.15 129.03 149.32
73.14 129.12 73.14 129.12 149.32
73.14 129.21 73.14 129.22 149.32
73.14 129.30 73.14 129.31 149.32
73.14 129.40 73.14 129.40 149.32
73.14 129.49 73.14 129.49 149.32
73.13 129.58 73.13 129.58 149.32
73.13 129.76 73.13 129.77 149.32
73.13 129.85 73.13 129.86 149.32
73.12 129.95 73.12 129.95 211.16
73.12 130.04 73.11 130.08 1537.26
73.12 130.13 73.11 130.17 1537.25
73.12 130.22 73.11 130.26 1537.24
73.11 130.40 73.10 130.44 1615.02
73.11 130.50 73.10 130.54 1615.00
73.11 130.59 73.10 130.63 1614.99
73.10 130.77 73.09 130.81 1493.04
73.10 130.86 73.09 130.90 1702.31
73.10 130.95 73.09 130.99 1702.30
73.09 131.14 73.08 131.17 1587.08
73.09 131.23 73.08 131.26 1587.07
73.16 125.80 73.05 126.16 16686.40
73.16 125.89 73.05 126.30 17781.95
73.16 126.17 73.16 126.17 211.18
73.16 126.26 73.16 126.26 211.18
73.16 126.35 73.16 126.35 149.33
73.15 126.44 73.15 126.45 149.33
73.15 126.53 73.15 126.54 149.33
73.15 126.63 73.15 126.63 149.33
73.15 126.72 73.15 126.72 149.33
73.15 126.81 73.15 126.82 149.33
73.15 126.90 73.15 126.91 149.32
73.15 127.00 73.15 127.00 149.32
73.15 127.09 73.15 127.09 149.32
73.15 127.18 73.15 127.18 149.32
73.15 127.27 73.15 127.28 149.32
73.15 127.36 73.15 127.37 149.32
73.14 127.46 73.14 127.46 149.32
73.14 127.55 73.14 127.55 149.32
73.14 127.64 73.14 127.65 149.32
73.14 127.73 73.14 127.74 149.32
73.14 127.82 73.14 127.83 149.32
73.14 127.92 73.14 127.92 149.32
73.14 128.01 73.14 128.01 149.32
73.14 128.10 73.14 128.11 149.32
73.13 128.19 73.13 128.20 149.32
73.13 128.29 73.13 128.29 149.32
73.13 128.38 73.13 128.38 149.32
73.13 128.47 73.13 128.47 149.32
73.13 128.56 73.13 128.57 149.32
73.13 128.65 73.13 128.66 149.32
73.12 128.74 73.12 128.75 149.31
73.12 128.84 73.12 128.84 149.31
73.12 128.93 73.12 128.93 149.31
73.12 129.02 73.12 129.03 149.31
73.12 129.11 73.12 129.12 149.31
73.12 129.20 73.12 129.21 149.31
73.11 129.30 73.11 129.30 149.31
73.11 129.39 73.11 129.39 149.31
73.11 129.48 73.11 129.48 149.31
73.11 129.57 73.11 129.58 149.31
73.10 129.66 73.10 129.67 211.15
73.10 129.75 73.10 129.76 211.15
73.10 129.85 73.10 129.85 149.31
73.10 129.94 73.10 129.94 149.30
73.10 130.03 73.09 130.03 211.15
73.09 130.12 73.09 130.13 211.15
73.09 130.21 73.08 130.25 1408.49
73.09 130.30 73.08 130.34 1537.13
73.09 130.40 73.08 130.43 1614.90
73.08 130.49 73.07 130.52 1492.97
73.08 130.58 73.07 130.61 1492.96
73.08 130.76 73.07 130.80 1587.01
73.07 130.85 73.06 130.89 1587.00
73.07 130.94 73.06 130.98 1689.04
73.07 131.04 73.06 131.07 1689.03
73.06 131.13 73.05 131.16 1689.01
73.06 131.22 73.05 131.25 1586.96
73.06 131.31 73.05 131.34 1688.99
73.06 131.40 73.04 131.43 1586.93
73.05 131.49 73.04 131.52 1586.92
73.13 125.52 73.05 125.91 15828.76
73.13 125.79 73.03 126.16 16270.04
73.13 126.16 73.13 126.17 211.17
73.13 126.26 73.13 126.26 211.17
73.13 126.35 73.13 126.35 149.32
73.13 126.44 73.13 126.44 149.32
73.13 126.53 73.13 126.54 149.32
73.13 126.62 73.13 126.63 149.32
73.13 126.72 73.13 126.72 149.32
73.12 126.81 73.12 126.81 149.31
73.12 126.90 73.12 126.90 149.31
73.12 126.99 73.12 127.00 149.31
73.12 127.08 73.12 127.09 149.31
73.12 127.18 73.12 127.18 149.31
73.12 127.27 73.12 127.27 149.31
73.12 127.36 73.12 127.36 149.31
73.12 127.45 73.12 127.46 149.31
73.12 127.54 73.12 127.55 149.31
73.12 127.64 73.12 127.64 149.31
73.11 127.73 73.11 127.73 149.31
73.11 127.82 73.11 127.82 149.31
73.11 127.91 73.11 127.92 149.31
73.11 128.00 73.11 128.01 149.31
73.11 128.10 73.11 128.10 149.31
73.11 128.19 73.11 128.19 149.31
73.11 128.28 73.11 128.28 149.31
73.10 128.37 73.10 128.38 149.31
