# lats1 lons1 lats2 lon2 drift_m
73.74 129.08 73.73 129.13 1915.04
73.74 129.13 73.73 129.17 2011.96
73.73 129.12 73.72 129.16 1800.73
73.73 129.17 73.72 129.21 1903.47
73.72 129.17 73.70 129.21 1903.41
73.72 129.12 73.70 129.16 1800.67
73.72 129.07 73.71 129.11 1800.67
73.72 129.03 73.71 129.07 1800.68
73.72 128.98 73.71 129.02 1800.68
73.72 128.93 73.71 128.97 1800.69
73.72 128.88 73.71 128.92 1704.90
73.71 128.88 73.70 128.92 1704.84
73.71 128.83 73.70 128.87 1704.85
73.71 128.78 73.70 128.82 1704.85
73.70 128.78 73.69 128.82 1704.79
73.70 128.73 73.69 128.77 1704.80
73.68 128.73 73.67 128.77 1704.74
73.67 128.73 73.66 128.76 1589.41
73.67 128.68 73.66 128.72 1617.10
73.68 128.68 73.68 128.72 1617.15
73.69 128.64 73.68 128.68 1617.15
73.69 128.59 73.68 128.63 1617.16
73.67 128.58 73.66 128.62 1495.09
73.67 128.54 73.67 128.57 1410.36
73.67 128.49 73.67 128.53 1410.36
73.66 128.49 73.66 128.49 149.45
73.66 128.53 73.65 128.57 1495.04
73.66 128.58 73.65 128.62 1495.04
73.66 128.63 73.66 128.63 211.46
73.67 128.63 73.66 128.67 1617.10
73.66 128.68 73.65 128.71 1495.04
73.64 128.67 73.64 128.68 149.45
73.65 128.63 73.65 128.63 149.45
73.65 128.58 73.65 128.58 149.45
73.63 128.58 73.63 128.58 149.44
73.63 128.62 73.63 128.63 149.44
73.62 128.62 73.62 128.63 149.44
73.62 128.57 73.62 128.58 149.44
73.62 128.53 73.62 128.53 149.44
73.62 128.48 73.62 128.48 149.44
73.62 128.43 73.62 128.44 149.44
73.62 128.38 73.62 128.39 149.44
73.62 128.34 73.62 128.34 149.44
73.62 128.29 73.62 128.29 149.44
73.62 128.24 73.62 128.25 149.44
73.64 128.24 73.64 128.25 149.44
73.64 128.20 73.64 128.20 149.44
73.65 128.20 73.65 128.20 149.45
73.65 128.25 73.65 128.25 149.45
73.65 128.29 73.65 128.30 149.45
73.64 128.29 73.64 128.30 149.44
73.64 128.34 73.64 128.34 149.44
73.65 128.34 73.65 128.35 149.45
73.65 128.39 73.65 128.39 149.45
73.64 128.39 73.64 128.39 149.44
73.64 128.43 73.64 128.44 149.44
73.63 128.48 73.63 128.49 149.44
73.65 128.48 73.65 128.49 149.45
73.65 128.53 73.65 128.54 149.45
73.63 128.53 73.63 128.53 149.44
73.61 128.52 73.61 128.53 149.43
73.59 128.52 73.59 128.52 149.43
73.59 128.47 73.59 128.48 149.43
73.60 128.43 73.60 128.43 149.43
73.60 128.38 73.60 128.38 149.43
73.60 128.33 73.60 128.34 149.43
73.61 128.33 73.61 128.34 149.43
73.61 128.38 73.61 128.39 149.43
73.61 128.43 73.61 128.43 149.43
73.61 128.48 73.61 128.48 149.43
73.58 128.47 73.58 128.47 149.42
73.58 128.52 73.58 128.52 149.42
73.57 128.51 73.57 128.52 149.42
73.55 128.51 73.55 128.52 149.41
73.54 128.51 73.54 128.51 149.41
73.54 128.56 73.54 128.56 149.41
73.53 128.55 73.53 128.56 149.40
73.52 128.60 73.52 128.60 149.40
73.54 128.60 73.54 128.61 149.41
73.55 128.61 73.55 128.61 149.41
73.57 128.61 73.56 128.61 149.42
73.57 128.56 73.57 128.57 149.42
73.58 128.56 73.58 128.57 149.42
73.59 128.57 73.59 128.57 149.43
73.61 128.57 73.61 128.57 149.43
73.61 128.62 73.61 128.62 149.43
73.59 128.61 73.59 128.62 149.43
73.58 128.61 73.58 128.62 149.42
73.58 128.66 73.58 128.66 149.42
73.56 128.66 73.56 128.66 149.41
73.55 128.65 73.55 128.66 149.41
73.54 128.65 73.54 128.65 149.40
73.52 128.65 73.52 128.65 149.40
73.51 128.64 73.51 128.65 149.39
73.51 128.60 73.51 128.60 149.40
73.51 128.55 73.51 128.55 149.40
73.53 128.51 73.53 128.51 149.40
73.53 128.46 73.53 128.46 149.40
73.53 128.41 73.53 128.42 149.40
73.53 128.36 73.53 128.37 149.40
73.53 128.32 73.53 128.32 149.40
73.54 128.32 73.54 128.32 149.41
73.56 128.32 73.56 128.33 149.41
73.57 128.33 73.57 128.33 149.42
73.57 128.28 73.57 128.28 149.42
73.58 128.28 73.58 128.29 149.42
73.60 128.28 73.60 128.29 149.43
73.60 128.24 73.60 128.24 149.43
73.61 128.24 73.61 128.24 149.43
73.61 128.19 73.61 128.20 149.43
73.63 128.19 73.63 128.20 149.44
73.63 128.15 73.63 128.15 149.44
73.63 128.10 73.63 128.10 149.44
73.61 128.10 73.61 128.10 149.43
73.60 128.09 73.60 128.10 149.43
73.60 128.14 73.60 128.15 149.43
73.60 128.19 73.60 128.19 149.43
73.59 128.19 73.59 128.19 149.42
73.59 128.14 73.59 128.14 149.42
73.59 128.09 73.59 128.10 149.42
73.59 128.04 73.59 128.05 149.42
73.60 128.05 73.60 128.05 149.43
73.61 128.05 73.61 128.05 149.43
73.63 128.05 73.63 128.06 149.44
73.64 128.05 73.64 128.06 149.44
73.65 128.06 73.65 128.06 149.45
73.67 128.06 73.67 128.06 149.45
73.67 128.11 73.67 128.11 149.45
73.67 128.15 73.67 128.16 149.45
73.67 128.20 73.67 128.21 149.45
73.68 128.20 73.68 128.21 149.46
73.69 128.21 73.69 128.21 149.46
73.71 128.21 73.71 128.21 149.47
73.72 128.21 73.72 128.22 149.47
73.73 128.22 73.73 128.22 149.48
73.75 128.22 73.75 128.22 149.48
73.76 128.22 73.75 128.23 805.72
73.76 128.27 73.75 128.28 946.30
73.75 128.27 73.74 128.27 946.27
73.73 128.26 73.73 128.27 149.48
73.72 128.26 73.72 128.27 149.47
73.71 128.26 73.71 128.26 149.47
73.70 128.31 73.70 128.31 149.47
73.72 128.31 73.72 128.31 149.47
73.73 128.31 73.73 128.31 211.50
73.72 128.36 73.72 128.35 211.49
73.70 128.35 73.70 128.36 422.97
73.70 128.40 73.70 128.44 1410.46
73.72 128.40 73.71 128.44 1410.51
73.72 128.45 73.71 128.49 1410.51
73.70 128.45 73.69 128.48 1410.46
73.69 128.45 73.68 128.48 1410.41
73.69 128.40 73.68 128.43 1205.30
73.69 128.35 73.69 128.35 149.46
73.68 128.35 73.68 128.35 149.46
73.66 128.34 73.66 128.35 149.45
73.66 128.30 73.66 128.30 149.45
73.67 128.25 73.67 128.25 149.45
73.68 128.25 73.68 128.26 149.46
73.69 128.25 73.69 128.26 149.46
73.69 128.30 73.69 128.31 149.46
73.68 128.30 73.68 128.30 149.46
73.68 128.39 73.68 128.40 149.46
73.68 128.44 73.67 128.48 1410.36
73.66 128.44 73.66 128.44 149.45
73.65 128.44 73.65 128.44 149.45
73.66 128.39 73.66 128.40 149.45
73.69 128.49 73.68 128.53 1410.41
73.70 128.50 73.69 128.53 1410.46
73.71 128.50 73.71 128.54 1539.26
73.73 128.50 73.72 128.54 1539.31
73.74 128.50 73.73 128.55 1539.36
73.75 128.51 73.75 128.55 1671.63
73.77 128.51 73.76 128.56 1671.69
73.77 128.46 73.76 128.51 1671.69
73.77 128.41 73.76 128.46 1671.70
73.76 128.41 73.75 128.46 1671.64
73.77 128.37 73.76 128.41 1671.70
73.74 128.36 73.74 128.35 910.16
73.74 128.46 73.73 128.50 1539.36
73.73 128.45 73.72 128.50 1539.31
73.73 128.55 73.72 128.59 1617.32
73.74 128.55 73.73 128.59 1617.38
73.75 128.56 73.75 128.60 1743.74
73.77 128.56 73.76 128.60 1743.80
73.77 128.61 73.76 128.65 1743.80
73.75 128.60 73.74 128.65 1743.74
73.74 128.60 73.73 128.64 1617.37
73.74 128.65 73.73 128.69 1704.97
73.74 128.70 73.73 128.74 1704.97
73.72 128.69 73.71 128.73 1704.91
73.71 128.69 73.70 128.73 1704.86
73.71 128.64 73.70 128.68 1617.26
73.73 128.64 73.72 128.69 1617.32
73.73 128.60 73.72 128.64 1617.32
73.71 128.59 73.70 128.63 1617.26
73.71 128.55 73.71 128.59 1617.27
73.70 128.54 73.69 128.58 1617.21
73.70 128.59 73.69 128.63 1617.21
73.70 128.64 73.69 128.68 1617.21
73.70 128.69 73.69 128.73 1704.80
73.71 128.74 73.70 128.78 1704.85
73.72 128.74 73.71 128.78 1704.91
73.72 128.79 73.71 128.83 1704.91
73.72 128.84 73.71 128.88 1704.90
73.70 128.83 73.69 128.87 1704.79
73.69 128.88 73.68 128.92 1704.78
73.69 128.92 73.68 128.96 1704.78
73.68 128.92 73.67 128.96 1589.45
73.68 128.87 73.67 128.91 1589.45
73.68 128.83 73.67 128.86 1589.46
73.68 128.78 73.67 128.82 1704.74
73.67 128.77 73.68 128.77 1233.64
73.67 128.82 73.66 128.86 1589.40
73.67 128.87 73.66 128.91 1589.40
73.65 128.87 73.64 128.90 1589.35
73.66 128.82 73.65 128.85 1589.35
73.66 128.77 73.67 128.76 1233.59
73.64 128.72 73.65 128.68 1204.88
73.63 128.72 73.63 128.69 945.24
73.60 128.66 73.60 128.67 149.43
73.59 128.66 73.59 128.67 149.43
73.56 128.70 73.56 128.71 149.41
73.55 128.70 73.55 128.70 149.41
73.54 128.70 73.54 128.70 149.40
73.54 128.74 73.54 128.75 149.40
73.55 128.75 73.55 128.75 149.41
73.55 128.79 73.55 128.80 211.40
73.53 128.79 73.53 128.80 149.40
73.52 128.79 73.52 128.79 149.40
73.52 128.74 73.52 128.75 149.40
73.52 128.69 73.52 128.70 149.40
73.51 128.69 73.51 128.70 149.39
73.51 128.74 73.51 128.74 149.39
73.51 128.78 73.51 128.79 149.39
73.51 128.83 73.51 128.84 149.39
73.52 128.83 73.52 128.84 149.40
73.53 128.84 73.53 128.84 211.40
73.53 128.89 73.53 128.89 211.40
73.52 128.88 73.52 128.89 149.40
73.51 128.88 73.51 128.88 149.39
73.51 128.93 73.51 128.93 0.00
73.52 128.93 73.52 128.93 0.00
73.53 128.93 73.53 128.93 0.00
73.52 128.98 73.52 128.98 0.00
73.50 128.97 73.50 128.97 0.00
73.50 129.02 73.50 129.02 0.00
73.52 129.07 73.52 129.07 149.40
73.52 129.12 73.51 129.12 149.40
73.53 129.12 73.52 129.16 1800.03
73.54 129.12 73.53 129.16 1800.09
73.56 129.13 73.54 129.16 1800.15
73.56 129.08 73.54 129.11 1800.16
73.57 129.08 73.56 129.12 1800.22
73.58 129.09 73.57 129.12 1800.28
73.58 129.04 73.57 129.07 1800.28
73.60 129.04 73.58 129.08 1800.34
73.61 129.05 73.60 129.08 1800.40
73.61 129.00 73.60 129.03 1800.41
73.61 128.95 73.60 128.99 1691.48
73.60 128.95 73.59 128.98 1800.35
73.60 129.00 73.59 129.03 1800.35
73.62 129.00 73.61 129.03 1480.10
73.63 128.95 73.62 128.99 1480.10
73.63 128.91 73.62 128.94 1480.10
73.64 128.91 73.63 128.95 1589.29
73.64 128.86 73.63 128.90 1589.29
73.65 128.91 73.64 128.95 1589.34
73.65 128.96 73.64 129.00 1589.34
73.64 128.96 73.63 128.99 1589.29
73.64 129.01 73.63 129.04 1480.15
73.65 129.01 73.64 129.04 1589.34
73.65 129.06 73.64 129.09 1691.64
73.64 129.05 73.63 129.09 1691.59
73.62 129.05 73.61 129.08 1480.09
73.62 129.10 73.61 129.13 1800.46
73.61 129.09 73.60 129.13 1800.40
73.60 129.09 73.58 129.12 1800.34
73.60 129.14 73.58 129.17 1800.33
73.58 129.13 73.57 129.17 1800.27
73.57 129.13 73.56 129.17 1800.21
73.57 129.18 73.55 129.21 1800.21
73.55 129.17 73.54 129.21 1800.15
73.55 129.22 73.54 129.26 1800.14
73.57 129.23 73.55 129.26 1800.20
73.58 129.23 73.57 129.26 1800.26
73.58 129.18 73.57 129.22 1800.27
73.59 129.18 73.58 129.22 1800.33
73.61 129.19 73.59 129.22 1800.39
73.61 129.14 73.60 129.18 1800.39
73.62 129.14 73.61 129.18 1800.45
73.64 129.15 73.62 129.18 1800.52
73.65 129.15 73.64 129.19 1691.64
73.65 129.10 73.64 129.14 1691.64
73.64 129.10 73.62 129.14 1691.58
73.66 129.11 73.65 129.14 1691.70
73.66 129.15 73.65 129.19 1691.69
73.66 129.20 73.65 129.24 1691.69
73.65 129.20 73.63 129.23 1800.57
73.63 129.20 73.62 129.23 1800.51
73.62 129.19 73.61 129.23 1800.45
73.62 129.24 73.61 129.27 1800.45
73.63 129.24 73.62 129.28 1800.51
73.63 129.29 73.62 129.32 1800.50
73.65 129.29 73.63 129.33 1800.56
73.65 129.25 73.63 129.28 1800.57
73.66 129.25 73.65 129.28 1691.68
73.66 129.30 73.65 129.33 1800.62
73.67 129.30 73.66 129.34 1691.74
73.69 129.30 73.67 129.34 1800.74
73.69 129.26 73.68 129.29 1691.80
73.69 129.21 73.68 129.24 1691.80
73.69 129.16 73.68 129.20 1691.81
73.69 129.11 73.68 129.15 1691.81
73.69 129.07 73.68 129.11 1800.55
73.69 129.02 73.68 129.05 1691.82
73.71 129.02 73.69 129.06 1800.62
73.70 129.07 73.69 129.11 1800.61
73.70 129.12 73.69 129.16 1800.61
73.70 129.17 73.69 129.21 1800.60
73.70 129.21 73.69 129.25 1691.86
73.71 129.22 73.70 129.26 1903.40
73.73 129.22 73.72 129.26 1903.46
73.74 129.22 73.73 129.27 2011.95
73.74 129.27 73.73 129.32 2011.95
73.74 129.32 73.72 129.36 2115.02
73.73 129.31 73.71 129.35 1903.46
73.71 129.31 73.70 129.35 1903.39
73.71 129.36 73.70 129.39 1800.86
73.70 129.36 73.69 129.39 1800.80
73.70 129.31 73.69 129.34 1800.80
73.70 129.26 73.69 129.30 1691.85
73.71 129.26 73.70 129.30 1903.40
73.73 129.27 73.71 129.31 1903.46
73.72 129.36 73.71 129.40 1903.45
73.72 129.41 73.71 129.45 1903.45
73.71 129.41 73.70 129.44 1800.85
73.71 129.45 73.70 129.49 1800.85
73.70 129.45 73.68 129.49 1800.79
73.70 129.50 73.68 129.53 1800.78
73.71 129.50 73.70 129.54 1800.84
73.72 129.51 73.71 129.54 1800.90
73.72 129.46 73.71 129.49 1800.91
73.74 129.46 73.72 129.50 1903.50
73.75 129.47 73.74 129.50 2012.21
73.76 129.47 73.75 129.51 2115.14
73.76 129.52 73.75 129.56 2012.27
73.76 129.56 73.75 129.60 2012.26
73.75 129.56 73.73 129.60 2012.20
73.75 129.61 73.73 129.65 2012.19
73.76 129.61 73.75 129.65 2012.26
73.77 129.62 73.76 129.66 1903.68
73.77 129.66 73.76 129.70 1903.67
73.76 129.66 73.74 129.70 2012.25
73.75 129.66 73.73 129.69 2012.19
73.74 129.70 73.73 129.74 2012.18
73.76 129.71 73.74 129.75 2012.25
73.77 129.71 73.76 129.75 2012.31
73.77 129.76 73.76 129.79 1915.59
73.78 129.76 73.77 129.80 1801.18
73.80 129.77 73.79 129.80 1692.26
73.80 129.82 73.78 129.84 1618.22
73.79 129.86 73.78 129.89 1618.22
73.78 129.86 73.77 129.88 1618.17
73.78 129.81 73.77 129.84 1618.17
73.77 129.81 73.75 129.84 1826.00
73.77 129.85 73.75 129.88 1825.99
73.77 129.90 73.75 129.93 1825.99
73.78 129.91 73.77 129.93 1618.16
73.79 129.91 73.78 129.94 1618.22
73.81 129.91 73.79 129.93 1540.43
73.81 129.96 73.79 129.98 1540.43
73.80 130.01 73.79 130.03 1540.42
73.82 130.01 73.81 130.03 1540.47
73.82 129.97 73.81 129.99 1540.48
73.83 129.97 73.82 129.99 1540.53
73.85 129.98 73.83 130.00 1540.58
73.84 130.02 73.83 130.04 1540.58
73.84 130.07 73.83 130.09 1540.57
73.86 130.08 73.84 130.10 1540.62
73.86 130.03 73.85 130.05 1540.63
73.83 130.02 73.82 130.04 1540.53
73.83 130.07 73.82 130.09 1540.52
73.82 130.06 73.80 130.08 1540.47
73.80 130.06 73.79 130.08 1540.42
73.79 130.05 73.78 130.07 1540.37
73.79 130.01 73.78 130.03 1540.37
73.79 129.96 73.78 129.98 1540.38
73.78 129.95 73.77 129.98 1618.16
73.77 129.95 73.75 129.97 1618.10
73.75 129.95 73.74 129.98 1825.92
73.75 129.90 73.74 129.93 1825.93
73.75 129.85 73.74 129.88 1825.93
73.76 129.80 73.74 129.83 1825.94
73.76 129.76 73.74 129.79 1915.53
73.74 129.75 73.73 129.79 1915.46
73.73 129.75 73.72 129.78 1915.40
73.73 129.70 73.72 129.74 2012.11
73.73 129.65 73.72 129.69 2012.12
73.73 129.60 73.72 129.64 2012.12
73.72 129.60 73.71 129.63 1915.35
73.72 129.65 73.70 129.68 1915.35
73.72 129.70 73.70 129.73 1915.34
73.72 129.74 73.70 129.78 1915.34
73.72 129.79 73.70 129.82 1915.33
73.73 129.79 73.71 129.83 1915.39
73.74 129.80 73.73 129.83 1915.46
73.74 129.85 73.73 129.88 1825.87
73.74 129.89 73.73 129.92 1825.86
73.74 129.94 73.72 129.97 1825.86
73.74 129.99 73.72 130.01 1744.50
73.75 129.99 73.74 130.02 1744.56
73.76 130.00 73.75 130.02 1672.68
73.78 130.00 73.76 130.02 1540.32
73.78 130.05 73.76 130.07 1672.74
73.78 130.10 73.76 130.12 1672.73
73.79 130.10 73.78 130.12 1540.36
73.80 130.11 73.79 130.13 1540.41
73.82 130.11 73.80 130.13 1540.47
73.83 130.11 73.82 130.13 1540.52
73.84 130.12 73.83 130.14 1673.01
73.86 130.12 73.84 130.14 1673.06
73.87 130.13 73.85 130.14 1611.86
73.88 130.13 73.87 130.15 1611.92
73.88 130.18 73.87 130.19 1611.91
73.87 130.18 73.85 130.19 1611.86
73.85 130.17 73.84 130.19 1673.06
73.84 130.17 73.83 130.19 1673.00
73.83 130.16 73.81 130.18 1672.95
73.81 130.16 73.80 130.18 1540.46
73.80 130.15 73.79 130.17 1540.41
73.80 130.20 73.79 130.22 1540.41
73.80 130.25 73.79 130.27 1540.40
73.81 130.25 73.80 130.27 1540.45
73.82 130.26 73.81 130.28 1540.50
73.84 130.26 73.82 130.28 1611.74
73.84 130.21 73.83 130.23 1611.75
73.85 130.22 73.84 130.23 1611.80
73.85 130.27 73.84 130.28 1611.80
73.85 130.31 73.84 130.33 1473.85
73.86 130.32 73.85 130.33 1611.84
73.87 130.27 73.85 130.29 1611.85
73.87 130.22 73.85 130.24 1611.85
73.84 130.31 73.82 130.33 1611.74
73.82 130.31 73.81 130.33 1540.50
73.81 130.30 73.80 130.32 1540.45
73.80 130.30 73.78 130.32 1540.40
73.78 130.29 73.77 130.31 1540.34
73.78 130.24 73.77 130.26 1540.35
73.79 130.20 73.77 130.22 1540.35
73.79 130.15 73.77 130.17 1540.36
73.77 130.15 73.76 130.16 1672.73
73.76 130.14 73.75 130.16 1672.67
73.76 130.09 73.75 130.11 1672.67
73.76 130.05 73.75 130.07 1672.68
73.75 130.04 73.74 130.07 1744.55
73.74 130.04 73.72 130.06 1744.49
73.72 130.03 73.71 130.06 1744.44
73.71 130.03 73.70 130.05 1744.38
73.71 129.98 73.70 130.01 1950.23
73.72 129.99 73.71 130.01 1744.44
73.73 129.94 73.71 129.97 1825.80
73.73 129.89 73.71 129.92 1825.80
73.73 129.84 73.71 129.88 2034.42
73.71 129.84 73.70 129.87 2034.35
73.71 129.89 73.70 129.91 1950.24
73.71 129.93 73.70 129.96 1950.24
73.70 129.93 73.68 129.96 1950.17
73.70 129.88 73.68 129.91 1950.18
73.70 129.83 73.69 129.87 2034.28
73.70 129.79 73.69 129.82 2034.29
73.70 129.74 73.69 129.77 2034.29
73.69 129.74 73.67 129.77 2034.22
73.69 129.78 73.67 129.82 2034.22
73.69 129.83 73.67 129.86 1950.12
73.67 129.83 73.66 129.86 1950.05
73.67 129.87 73.66 129.90 1950.05
73.67 129.92 73.66 129.95 1950.04
73.69 129.93 73.67 129.95 1950.10
73.69 129.88 73.67 129.91 1950.11
73.68 129.97 73.67 130.00 1950.10
73.70 129.98 73.68 130.01 1950.16
73.70 130.02 73.68 130.05 1744.32
73.68 130.02 73.67 130.04 1874.16
73.68 130.07 73.67 130.09 1744.26
73.67 130.06 73.65 130.09 1825.54
73.67 130.02 73.66 130.05 1825.54
73.67 129.97 73.66 130.00 1950.03
73.66 129.96 73.64 129.99 1825.49
73.66 129.92 73.64 129.95 1825.49
73.66 129.87 73.65 129.90 1825.50
73.66 129.82 73.65 129.85 1949.99
73.66 129.78 73.65 129.80 1949.99
73.68 129.78 73.66 129.81 1950.06
73.68 129.73 73.66 129.76 1950.06
73.68 129.68 73.66 129.72 1915.15
73.69 129.69 73.68 129.72 1915.21
73.69 129.64 73.68 129.67 1915.22
73.71 129.64 73.69 129.68 1915.28
73.71 129.60 73.69 129.63 1915.29
73.69 129.59 73.68 129.63 1915.22
73.69 129.55 73.68 129.58 1800.78
73.71 129.55 73.69 129.58 1915.29
73.72 129.55 73.71 129.59 1800.90
73.73 129.56 73.72 129.60 2012.13
73.74 129.51 73.72 129.55 1903.50
73.75 129.51 73.73 129.55 2012.20
73.70 129.40 73.68 129.44 1800.79
73.68 129.40 73.67 129.43 1800.73
73.68 129.35 73.67 129.39 1800.74
73.67 129.35 73.66 129.38 1800.68
73.66 129.34 73.65 129.38 1800.62
73.64 129.34 73.63 129.38 1800.56
73.64 129.39 73.63 129.42 1800.55
73.66 129.39 73.64 129.43 1800.61
73.67 129.40 73.66 129.43 1800.67
73.67 129.44 73.66 129.48 1800.67
73.68 129.45 73.67 129.48 1800.73
73.68 129.49 73.67 129.53 1800.72
73.68 129.54 73.67 129.58 1915.16
73.68 129.59 73.67 129.62 1915.16
73.67 129.59 73.65 129.61 1825.53
73.67 129.54 73.65 129.57 1825.53
73.67 129.49 73.66 129.53 1800.66
73.66 129.49 73.64 129.52 1800.60
73.65 129.53 73.64 129.57 1800.60
73.65 129.58 73.64 129.61 1825.47
73.65 129.63 73.64 129.66 1825.46
73.67 129.63 73.65 129.67 1915.09
73.68 129.64 73.66 129.67 1915.15
73.66 129.68 73.65 129.71 1915.08
73.66 129.73 73.65 129.76 1950.00
73.65 129.72 73.64 129.75 1825.45
73.65 129.68 73.64 129.71 1915.02
73.64 129.67 73.62 129.71 1800.52
73.64 129.72 73.62 129.75 1800.52
73.64 129.77 73.62 129.80 1800.51
73.65 129.77 73.63 129.80 1825.45
73.65 129.82 73.63 129.85 1825.44
73.65 129.87 73.63 129.89 1825.44
73.65 129.91 73.63 129.94 1825.43
73.64 129.96 73.63 129.99 1825.43
73.64 130.01 73.63 130.04 1825.42
73.66 130.01 73.64 130.04 1825.48
73.65 130.06 73.64 130.09 1825.48
73.64 130.06 73.63 130.08 1825.42
73.64 130.10 73.63 130.13 1825.41
73.65 130.11 73.64 130.14 1825.47
73.67 130.11 73.65 130.14 1825.53
73.68 130.12 73.67 130.14 1744.25
73.69 130.12 73.68 130.14 1744.31
73.71 130.12 73.69 130.15 1744.37
73.71 130.08 73.69 130.10 1744.37
73.72 130.08 73.71 130.10 1744.43
73.74 130.08 73.72 130.11 1744.49
73.75 130.09 73.73 130.11 1672.62
73.75 130.14 73.73 130.16 1744.54
73.75 130.18 73.73 130.20 1672.61
73.76 130.19 73.75 130.21 1672.66
73.77 130.19 73.76 130.21 1672.72
73.77 130.24 73.76 130.26 1672.72
73.76 130.24 73.74 130.26 1672.66
73.74 130.23 73.73 130.25 1672.60
73.73 130.23 73.72 130.25 1744.47
73.73 130.28 73.72 130.30 1744.47
73.74 130.28 73.73 130.30 1744.53
73.76 130.28 73.74 130.30 1672.65
73.77 130.29 73.76 130.31 1672.71
73.77 130.34 73.76 130.36 1672.71
73.76 130.33 73.74 130.35 1672.65
73.74 130.33 73.73 130.35 1744.52
73.73 130.32 73.71 130.35 1744.46
73.72 130.32 73.70 130.34 1744.40
73.70 130.31 73.69 130.34 1744.35
73.70 130.27 73.69 130.29 1744.35
73.72 130.27 73.70 130.29 1744.41
73.72 130.22 73.70 130.25 1744.42
73.72 130.18 73.71 130.20 1744.42
73.72 130.13 73.71 130.15 1744.43
73.73 130.13 73.72 130.16 1744.48
73.73 130.18 73.72 130.20 1744.48
73.71 130.17 73.69 130.20 1744.36
73.69 130.17 73.68 130.19 1744.30
73.68 130.16 73.67 130.19 1825.59
73.67 130.16 73.65 130.19 1825.53
73.65 130.15 73.64 130.18 1825.47
73.64 130.15 73.63 130.18 1825.41
73.63 130.15 73.61 130.17 1825.34
73.63 130.10 73.61 130.13 1825.35
73.63 130.05 73.61 130.08 1825.36
73.63 130.00 73.62 130.03 1825.36
73.63 129.96 73.62 129.99 1825.37
73.63 129.91 73.62 129.94 1825.37
73.63 129.86 73.62 129.89 1825.38
73.63 129.81 73.62 129.84 1825.38
73.62 129.81 73.61 129.84 1800.45
73.62 129.76 73.61 129.80 1800.45
73.62 129.72 73.61 129.75 1800.46
73.62 129.67 73.61 129.70 1800.46
73.63 129.62 73.61 129.66 1800.47
73.64 129.63 73.63 129.66 1800.53
73.64 129.58 73.63 129.61 1800.53
73.64 129.53 73.63 129.56 1800.54
73.64 129.48 73.63 129.52 1800.54
73.64 129.44 73.63 129.47 1800.55
73.66 129.44 73.64 129.47 1800.61
73.63 129.43 73.62 129.47 1800.49
73.63 129.48 73.62 129.51 1800.48
73.63 129.53 73.61 129.56 1800.48
73.63 129.57 73.61 129.61 1800.47
73.61 129.57 73.60 129.60 1800.41
73.61 129.52 73.60 129.56 1800.42
73.61 129.48 73.60 129.51 1800.42
73.62 129.43 73.60 129.46 1800.43
73.62 129.38 73.60 129.42 1800.43
73.62 129.33 73.61 129.37 1800.44
73.62 129.29 73.61 129.32 1800.44
73.61 129.28 73.59 129.32 1800.38
73.61 129.24 73.59 129.27 1800.39
73.59 129.23 73.58 129.27 1800.32
73.59 129.28 73.58 129.31 1800.32
73.59 129.33 73.58 129.36 1800.32
73.59 129.37 73.58 129.41 1800.31
73.59 129.42 73.58 129.46 1800.31
73.60 129.42 73.59 129.46 1800.37
73.60 129.38 73.59 129.41 1800.37
73.60 129.33 73.59 129.36 1800.38
73.58 129.32 73.57 129.36 1800.26
73.58 129.28 73.57 129.31 1800.26
73.57 129.27 73.55 129.31 1800.20
73.56 129.32 73.55 129.35 1800.19
73.55 129.32 73.54 129.35 1800.13
73.55 129.27 73.54 129.30 1800.14
73.54 129.27 73.53 129.30 1800.08
73.54 129.22 73.53 129.25 1800.08
73.54 129.17 73.53 129.21 1800.09
73.53 129.17 73.51 129.20 1800.03
73.51 129.16 73.50 129.20 1902.44
73.51 129.21 73.50 129.25 1902.44
73.53 129.21 73.51 129.25 1800.02
73.53 129.26 73.51 129.30 1800.02
73.51 129.26 73.50 129.30 1902.43
73.50 129.25 73.50 129.28 908.73
73.50 129.21 73.50 129.24 908.73
73.49 129.20 73.48 129.23 908.70
73.47 129.20 73.47 129.23 908.67
73.47 129.25 73.47 129.28 908.67
73.47 129.29 73.47 129.33 1204.35
73.48 129.30 73.48 129.34 1204.40
73.49 129.25 73.48 129.28 908.70
73.50 129.30 73.50 129.33 908.73
73.51 129.31 73.50 129.34 1902.43
73.52 129.31 73.51 129.34 1800.01
73.52 129.36 73.51 129.39 1800.01
73.54 129.36 73.52 129.39 1800.07
73.55 129.36 73.54 129.40 1800.13
73.56 129.37 73.55 129.40 1800.19
73.58 129.37 73.56 129.40 1800.25
73.58 129.42 73.56 129.45 1800.25
73.56 129.41 73.55 129.45 1902.68
73.56 129.46 73.55 129.50 1800.18
73.55 129.46 73.54 129.49 1800.12
73.55 129.41 73.54 129.45 1902.61
73.54 129.41 73.52 129.45 1902.55
73.52 129.40 73.51 129.44 1800.00
73.51 129.40 73.50 129.43 1799.94
73.51 129.35 73.50 129.39 1799.95
73.50 129.35 73.49 129.38 908.72
73.48 129.34 73.48 129.38 1204.39
73.47 129.34 73.47 129.38 1204.35
73.47 129.39 73.46 129.45 1964.81
73.48 129.39 73.48 129.45 1817.38
73.50 129.40 73.48 129.43 1902.35
